tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,longlines,0.3521,American,,morboywnder,,0,@AmericanAir at some point u need to tell passengers what is going on. At Jfk waiting to get on flight it is a mess.,,22-02-2015 19:20,,
5.70E+17,negative,1,Flight Attendant Complaints,1,American,,ChaimOsina,,0,"@AmericanAir its not that, it's the rude agent who wouldn't listen to anything I would say and it clearly fit into the sizer",,22-02-2015 19:19,"Chicago, IL",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6636,American,,ChrisAgius13,,0,"@AmericanAir seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral.","[32.89873575, -97.04452633]",22-02-2015 19:18,"Melbourne, Australia",
5.70E+17,negative,1,Flight Attendant Complaints,0.692,American,,wadekoehler,,0,"@AmericanAir your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic",,22-02-2015 19:18,"Bloomington, IL",Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,American,,JamieCarlsbad,,0,@AmericanAir I was worried when my bag went SAN to DCA 24 hours before me. But our reunion was an organized  breeze! http://t.co/uOARyQ98PU,,22-02-2015 19:18,"Carlsbad, So Cal from Hawaii",Pacific Time (US & Canada)
5.70E+17,neutral,0.6784,,0,American,,JonKohler,,0,"@AmericanAir yea no worries. I'm just going home to Denver. Not your fault, weather sucks bad.",,22-02-2015 19:16,"Denver, CO",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,1,American,,clado225,,0,@AmericanAir I've been tryin to use my voucher to book a flight the last 2days. Lines are busy. Plse help me?The flight may go up.,,22-02-2015 19:14,,
5.70E+17,positive,0.6945,,,American,,TimMoore,,0,"@AmericanAir Yes, thanks for checking. Very cramped, but got on &amp; made it safely. Flying back tomorrow at 1pm. http://t.co/CSddCCMvbD",,22-02-2015 19:14,New York | Hong Kong ,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,American,,Africanbeauteee,,0,@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!,,22-02-2015 19:14,,Quito
5.70E+17,positive,1,,,American,,SmokeAdMirrors,,0,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!,,22-02-2015 19:13,New York City,Atlantic Time (Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.3765,American,,joedizzle,,0,@AmericanAir pretty bad at #DFW no updates two flights behind doors open breeze no America airlines workers http://t.co/6MBK79mdnW,,22-02-2015 19:11,Windermere (seattle),
5.70E+17,positive,1,,,American,,joymfreeman,,0,@AmericanAir Great - thank you.,"[30.33730037, -97.74637026]",22-02-2015 19:11,"Austin, Texas",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.3726,American,,tomrquicksell,,0,@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers,,22-02-2015 19:11,"Tampa, Fl",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,droqen,,0,@AmericanAir I'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. Is there any alternate avenue for resched. support?,,22-02-2015 19:10,,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.3615,American,,c_cgottlieb,,0,@AmericanAir Supposed to arrive at my destination tonight. American rebooks me for Wednesday? Where am I staying until then?,,22-02-2015 19:08,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,1,Can't Tell,0.6637,American,,RationalCrusadr,,0,@AmericanAir @USAirways how can you have no food on a 4 hour flight 528 from Columbus to Phoenix? Starving and Pissed off. Can't eat Go Go!,,22-02-2015 19:08,"Chicago, Mumbai",
5.70E+17,negative,1,Flight Booking Problems,0.7078,American,,hovy5019,,0,"@AmericanAir jal and cathay pacific so no, I can't do it online.",,22-02-2015 19:07,,
5.70E+17,neutral,1,,,American,,jdcardinal,,0,@AmericanAir what is the status of flight 1675 tomorrow,,22-02-2015 19:05,,
5.70E+17,negative,1,Customer Service Issue,0.671,American,,RBraceySherman,,0,@AmericanAir 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car &amp; drive 5 hrs. So thanks.,,22-02-2015 19:05,Ithaca til May 2015,Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,1,American,,cloop87,,0,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.,,22-02-2015 19:02,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6916,American,,cloop87,,0,@AmericanAir my understanding is they were able and did for many other flights but chose not to for this one.,,22-02-2015 19:02,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,American,,claireh___,,0,@AmericanAir Hey so I'm very disappointed with my time traveling with you! I've had the worst experience and both times the flight delayed!,,22-02-2015 19:02,,Eastern Time (US & Canada)
5.70E+17,negative,0.6666,Can't Tell,0.3355,American,,jkhoey,,0,@AmericanAir 37 minutes??????,,22-02-2015 19:02,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,1,American,,gregnbev,,0,@AmericanAir  having trouble getting rebooked,,22-02-2015 19:02,"midlothian, tx",
5.70E+17,negative,0.6649,Lost Luggage,0.6649,American,,KerithBurke,,0,"@AmericanAir I understand. I'm feeling cranky. I called AA's bag tracker number and heard ""your bag has not been located."" 😩",,22-02-2015 19:01,SNY in NYC.,Eastern Time (US & Canada)
5.70E+17,negative,0.7007,Late Flight,0.7007,American,,gregarnette,,0,@AmericanAir AA45 ... JFK to LAS.,,22-02-2015 19:01,Boston,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,planedoc71,,0,@AmericanAir I'm willing to hold for an agent. you aren't being helpful you keep hanging up on me #americanairsucks #hiremorepoeple,,22-02-2015 19:00,,
5.70E+17,negative,1,Cancelled Flight,0.698,American,,andresfreyesp,,0,"@AmericanAir I have been trying to speak with an agent the whole day about my Cancelled Flightled flight, what I can do?",,22-02-2015 18:59,,Canberra
5.70E+17,negative,1,Cancelled Flight,0.6596,American,,MicMontgomery,,0,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs,,22-02-2015 18:58,"Kansas City, MO",Eastern Time (US & Canada)
5.70E+17,negative,0.7059,Customer Service Issue,0.3824,American,,TwinkleChar,,0,@americanair Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.,,22-02-2015 18:58,Mind Tripping,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6892,American,,jkhoey,,0,@AmericanAir no gate agent after 30 minutes to let us off the plane???? WTW / grounds crew is here / hope you're ready to cover my delay,,22-02-2015 18:57,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6783,American,,c_cgottlieb,,0,@AmericanAir You can't even get someone on the phone. Great story for the media.,,22-02-2015 18:56,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,0.3476,American,,JasonPeppel,,0,"“@AmericanAir:  ""Jason, you'll end up missing your connection. Please see our DFW agents for assistance.” Nope! Hasn't taken off yet, still!",,22-02-2015 18:56,,
5.70E+17,negative,1,Late Flight,1,American,,mbranch909,,0,@AmericanAir finally made it to chicago - 13 hours Late Flight.  Did get a $12 food voucher for my wait.about $1per/hr. Never again. Good bye.,,22-02-2015 18:55,,
5.70E+17,negative,1,Customer Service Issue,0.7014,American,,c_cgottlieb,,0,@AmericanAir instead of putting the burden on your customers do the right thing and get more gate agents.,,22-02-2015 18:55,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,0.7031,American,,friedrice4break,,0,@AmericanAir guys 5350 in dfw  stuck at the gate for half an hour.  Do we pull the slide or what?,,22-02-2015 18:54,,
5.70E+17,negative,1,Late Flight,1,American,,sierrasalles,,0,@AmericanAir plz kys I have been sitting in this plane for an hour I want to leave,"[39.85437802, -104.67127565]",22-02-2015 18:54,✨,Arizona
5.70E+17,negative,1,Bad Flight,0.3627,American,,agoldenbrown,,0,@AmericanAir after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,,22-02-2015 18:54,NYCATL,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,American,,c_cgottlieb,,0,@AmericanAir Now you've Cancelled Flightled my flight. First a priority ticket bumped and now this. You're losing customers. People are furious.,,22-02-2015 18:54,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,0.6705,Customer Service Issue,0.6705,American,,jessicaclaire,,0,@americanair I finally got someone on the phone so no worries!,,22-02-2015 18:53,California,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,cbratch67,,0,@AmericanAir it that you say is going to help us? Give me a number to call that isn't a recording w a 2 hour wait time!,,22-02-2015 18:53,,
5.70E+17,negative,0.6111,Can't Tell,0.3259,American,,jkhoey,,0,@AmericanAir ok. Pilots are looking for agents  - they jumped out / FLT 5350 #DFW / this is crazy,,22-02-2015 18:53,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.6604,American,,cjdjpdx,,0,@AmericanAir no you're not you're trying to book me PAST when i need 2 arrive but you're still selling seats on the day I'm trying 2 travel,,22-02-2015 18:53,"Portland, Orygun",America/Los_Angeles
5.70E+17,negative,1,Lost Luggage,1,American,,cbratch67,,0,@AmericanAir because you won't get our bags for us because you said they would go on to Cincinnati even though we can't. Who exactly is,,22-02-2015 18:53,,
5.70E+17,negative,1,Can't Tell,1,American,,agoldenbrown,,0,@AmericanAir you all should really be ashamed. The entire business class cabin is empty and almost all of first class...,,22-02-2015 18:52,NYCATL,Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.3593,American,,cbratch67,,0,@AmericanAir You could only get us on a flight 30 minutes before the funeral starts. We're stranded in Dallas w/o luggage for 2 days,,22-02-2015 18:51,,
5.70E+17,negative,1,Cancelled Flight,1,American,,zehentbauer,,0,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service",,22-02-2015 18:51,,
5.70E+17,negative,0.6337,Cancelled Flight,0.6337,American,,0veranalyser,,0,"@AmericanAir Thanks - I note some, but not all, flights are Cancelled Flightled - are only some aircraft/runways working out of DFW today/tomorrow?",,22-02-2015 18:51,,Perth
5.70E+17,negative,1,Late Flight,0.659,American,,fpinell,,0,@AmericanAir we knew it was not going to leave but we had 6 hours waiting... that was the hurry..,,22-02-2015 18:50,Santo Domingo ,La Paz
5.70E+17,negative,1,Flight Booking Problems,0.6819,American,,cbratch67,,0,@AmericanAir we tried. We are headed to a funeral in Cincinnati and your people didn't even tell us we could get on standby.,,22-02-2015 18:50,,
5.70E+17,negative,1,Customer Service Issue,1,American,,kaps12,,0,@AmericanAir they don't even give an option to hold.. Just say lines are busy Plz try Late Flightr,,22-02-2015 18:50,,
5.70E+17,negative,1,Customer Service Issue,0.6619,American,,agoldenbrown,,0,@AmericanAir i will be writing a very detailed letter to you all about this experience today. I have never experienced such awful cs ever,,22-02-2015 18:49,NYCATL,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6776,American,,fpinell,,0,"@AmericanAir The delay is nothing but the personnel being so combative up to the point of saying ""what's the hury,  the plane is not leaving",,22-02-2015 18:49,Santo Domingo ,La Paz
5.70E+17,negative,1,Lost Luggage,1,American,,RachaelKasper,,0,@AmericanAir delta rerouted 6 of my bags onto aa977 MIA-CUR. How can I see if they made it onto the flight?,,22-02-2015 18:48,,
5.70E+17,negative,1,Late Flight,0.6769,American,,poolinenaidoo,,0,@AmericanAir would have been nice if the agents were at the very least courteous since the delay was AA's fault,,22-02-2015 18:48,"Kitchen, office or on the road",Central Time (US & Canada)
5.70E+17,neutral,1,,,American,,TrueNugget,,0,@AmericanAir Your logo looks like 3D glasses.,,22-02-2015 18:48,"Jackson County, Oregon",Tijuana
5.70E+17,negative,1,Customer Service Issue,1,American,,Lioninflorida,,0,@AmericanAir no private msg me and will provide details...u really need customer svc training for your staff,,22-02-2015 18:48,"Fort Myers, Florida",Eastern Time (US & Canada)
5.70E+17,negative,0.3702,Flight Attendant Complaints,0.3702,American,,jkhoey,,0,@AmericanAir and let FLT 2350 know I'm coming / gate crew have yet to arrive to let us off FLT 5350 #DFW,,22-02-2015 18:47,"New York, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,fpinell,,0,@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.,,22-02-2015 18:46,Santo Domingo ,La Paz
5.70E+17,negative,1,Customer Service Issue,1,American,,cjdjpdx,,0,@AmericanAir @Expedia are killing me. Over 3 hours to get NO human to help me.,,22-02-2015 18:46,"Portland, Orygun",America/Los_Angeles
5.70E+17,negative,1,Customer Service Issue,1,American,,c_cgottlieb,,0,@AmericanAir 1 ticket agent servicing at least 60 people on line. Waiting for an hour and a half and your phones hang up on people.,,22-02-2015 18:45,"Washington, DC",Atlantic Time (Canada)
5.70E+17,negative,1,Cancelled Flight,0.6661,American,,BMichael319,,0,"@AmericanAir yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding.",,22-02-2015 18:44,"Behind you, look again.",Indiana (East)
5.70E+17,positive,1,,,American,,ljhillmanphotos,,0,@AmericanAir #americanview New paint scheme looks great! #usairways http://t.co/Gt6umHbh43,,22-02-2015 18:44,USA,Quito
5.70E+17,negative,1,Cancelled Flight,0.6838,American,,jstefanides,,0,"@AmericanAir thanks for the call on my Cancelled Flightled flight, NOT!  Flight Booking Problems me for Tues no good weather caused me 2 leave early",,22-02-2015 18:43,The Ted Williams Tour,
5.70E+17,negative,1,Late Flight,1,American,,leozh,,0,"@AmericanAir on plane for JFK-&gt;SFO, been sitting here for 1.5 hours waiting for push crew, how is this acceptable?","[40.64859599, -73.79426922]",22-02-2015 18:42,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,kanewaipmp,,0,@AmericanAir waiting for you to pick up... Coming up on 3 hours now... http://t.co/nOPq5xIsbS,,22-02-2015 18:42,"Frisco, TX",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6469,American,,friedrice4break,,0,@AmericanAir hey flight 5350 in dfw stuck at gate with no gate agent.  Plane full of people missing connections.,,22-02-2015 18:42,,
5.70E+17,negative,1,Can't Tell,0.6668,American,,PiersDenney,,0,@AmericanAir so we've now been driving across DFW for over 90mins. That's half fucking way to Texarkana! #shouldhavedriven,,22-02-2015 18:42,"Kansas City, MO USA",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,American,,ShpprMktMichael,,0,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?,,22-02-2015 18:41,USA,
5.70E+17,positive,1,,,American,,StarkJedi,,0,@AmericanAir thank you for the update!,,22-02-2015 18:40,,
5.70E+17,negative,1,Customer Service Issue,1,American,,c_cgottlieb,,0,@AmericanAir pathetic service,,22-02-2015 18:40,"Washington, DC",Atlantic Time (Canada)
5.70E+17,neutral,1,,,American,,puga203,,0,@AmericanAir Dallas/Fort Worth flight number 5320,,22-02-2015 18:40,,
5.70E+17,negative,1,longlines,0.3403,American,,PiersDenney,,0,"@AmericanAir oh it can get better apparently. After making us wait for a gate, psych!! Now we need you to de-ice before coming to the gate!!",,22-02-2015 18:40,"Kansas City, MO USA",Central Time (US & Canada)
